pkg_name,inactivity_score,maintainers_score
intel,0.42349076073087416,0.2087378864307066
chai-dom,0.42346000111475746,0.6221614984997158
karma-teamcity-reporter,0.42341889854526404,0.20611131520334786
big-number,0.423365847770039,0.0756615652209491
power-assert-util-string-width,0.4233139966057338,0.05218086484654155
blacklist,0.42331178181937235,0.08218479146028486
express-generator,0.4232993467228139,0.5299167406535368
route-recognizer,0.42329111764780564,0.166249812882695
send,0.42323769739389483,0.4446902054112994
chai-subset,0.423230189384994,0.15801929368255335
parse-listing,0.4231985830717943,0.23364548000734536
Cls,0.42300312397815215,0.5129146729915586
write-file-webpack-plugin,0.4229297410606479,0.15852894150442112
rocambole,0.422910772848708,0.038600807805061026
country-data,0.4228553933802501,0.43172676494241435
appium-unlock,0.42283002439256145,0.09534429866318021
outlayer,0.42280761473699574,0.16636835700312516
dedupe,0.42278268035454647,0.130568065067295
appium-android-ime,0.42273013696102785,0.1208345490313412
detect-conflict,0.4227093520304652,0.057744841974749356
simple-dom,0.42261066060026203,0.15774402577367005
convict,0.42260257094581427,0.5529093133752183
ng-file-upload,0.4225902097349239,0.36586448697748186
node-rsa,0.42254989975276686,0.3443186441080873
sort-object,0.4225143802400133,0.05731636146520049
cwise,0.42242898930377704,0.06347974857807642
azure-batch,0.42233207227440567,0.9718163758331134
co-mocha,0.42226819291599066,0.33469749829257767
azure-arm-datalake-store,0.42212901282668563,0.9718163758331134
args-js,0.4221185505530918,0.8647093782680648
which,0.42207651011153985,0.06427528135468993
angular-mocks,0.422037724326245,0.15905989629454628
webpack-node-externals,0.42202131078432065,0.068898615057112
s3-upload-stream,0.42194587783449966,0.3772392309559384
azure-arm-cdn,0.42185765909052303,0.9718163758331134
isparta-loader,0.42182593759622294,0.1030063922695343
azure-graph,0.42178971175215657,0.9718163758331134
write-file-atomic,0.4217605861195439,0.28631649178535457
karma-html-reporter,0.4217568810187123,0.21621208173722692
react-lazy-cache,0.42166339536268005,0.08427426025710308
azure-arm-rediscache,0.42158560747979823,0.9718163758331134
has-values,0.4214790150260823,0.04920824030484053
d3-selection,0.4214789200488665,0.07975418218305154
rmdir,0.42147241648305006,0.08707206717990892
azure-arm-datalake-analytics,0.4214493188601762,0.9718163758331134
domready,0.42142680138970895,0.21889387373070288
xml-writer,0.42141803661591354,0.5135427703574725
strong-log-transformer,0.4214098213448262,0.30727437903714316
mocha-teamcity-reporter,0.4213993545888269,0.25732531348473503
lazy.js,0.4213900191212641,0.9538244164324556
babel-loader,0.42138831451577474,0.06560786208903958
vue-loader,0.42137463228554545,0.06066639255600268
angular-moment,0.4213472775418794,0.42599812301464796
csrf-tokens,0.42124053270099876,0.34945937479649797
date-fns,0.4212391895540754,0.11627535403422366
camel-case,0.4212187890778012,0.1701706293545354
d3-force,0.42119303804636093,0.11321300724205567
azure-arm-commerce,0.4211762137546083,0.9718163758331134
nunjucks,0.421169087298665,0.11822212661839171
node-watch,0.42116762438791566,0.266668743714864
jsdoc-api,0.42102734245117573,0.16288414119698283
azure-arm-hdinsight,0.42097092126890645,0.9718163758331134
eegeo.js,0.42094835358031407,0.19644494731430917
sb-memoize,0.42090744426675397,0.04169581787937893
azure-arm-batch,0.42090240182306443,0.9718163758331134
handlebars-loader,0.42090211791621035,0.20483734704589507
unyield,0.42084464359201534,0.06239757745891168
queue,0.4208390481300092,0.246214937672413
postal-codes,0.4208113989448609,0.3589116194987337
better-npm-run,0.4208033693454638,0.1951088359160774
ember-moment,0.4207770665032269,0.1388184463812854
http-status-codes,0.4207436304347364,0.20571481628803634
downgrade-root,0.4207103081444081,0.04885441541633884
connect-slashes,0.4206270148565313,0.1793042531225099
find-java-home,0.42060628418180507,0.1069123303168593
google-maps-infobox,0.4205720517736005,0.16071842107129644
lower-case,0.42053216648670694,0.1701706293545354
lru-cache,0.4205205327527923,0.10056536740096834
requestretry,0.42048391701000537,0.0631456507090486
angular-sanitize,0.4204499695623986,0.15905989629454628
contra,0.42043895184424207,0.24458232061386342
foreground-child,0.42031481620979305,0.08542311473052223
azure-arm-trafficmanager,0.42028372179677076,0.9718163758331134
complain,0.4202347624526047,0.10856025992622999
deppack,0.42007577223167114,0.3553703362547121
mocha-multi,0.4200534381439495,0.4965797017192585
param-case,0.42005313209519957,0.1701706293545354
object-keys,0.4200237595517995,0.09163244192686675
collection-visit,0.42002263157621833,0.0566456592197878
azure-arm-hdinsight-jobs,0.42000758746341965,0.9718163758331134
azure-arm-iothub,0.4199384411430625,0.9718163758331134
openrest,0.41992420472163994,0.3589116194987337
add-stream,0.41990273258392724,0.05456090813662484
async-writer,0.41990197746396823,0.13791684171966045
root-check,0.4196448773989208,0.05455617843094855
gulp-replace-task,0.41941788811727465,0.1420332695210232
uglify-loader,0.4194118875684282,0.4973230525594639
uri-templates,0.4194020419074278,0.2839046165274992
upper-case,0.41939525397904076,0.1701706293545354
react-motion,0.41936305142333585,0.19029770404308408
buffertools,0.4192719623768486,0.05489561750002706
fuzzaldrin-plus,0.41925721447070247,0.25696708143385233
listr,0.4190484050918319,0.1213677568542115
mozjpeg,0.41896020355317604,0.03511746765444987
split-ca,0.4187897921458528,0.08094152732135705
urlsafe-base64,0.41874323341106007,0.42767732060922875
facebook-locales,0.4187043370543951,0.26827984615655853
azure-arm-powerbiembedded,0.4186860189658927,0.9718163758331134
map-visit,0.418658424628419,0.0566456592197878
karma-ng-scenario,0.41858502219446747,0.14898271378956926
browser-sync-webpack-plugin,0.41857956720963513,0.17952555285411442
node-alias,0.41844920701431076,0.1638797315358232
bluebird-retry,0.41842684221418436,0.49345736681349395
azure-arm-servermanagement,0.41840567875791124,0.9718163758331134
w3c-blob,0.41838530411831154,0.0840870569831631
azure-arm-devtestlabs,0.4183354775386101,0.9718163758331134
microtime,0.4180816362616327,0.09643041215467342
yazl,0.4180432071469654,0.09402837343663133
convert-to-ecmascript-compatible-varname,0.4179123220999473,0.05402596698999134
csslint,0.41791026128409514,0.06440448416511185
matchmedia,0.4178620903543612,0.16380436762949585
gulp-htmlmin,0.41785441358216124,0.0566456592197878
enquire.js,0.4178379202226459,0.09230710216986143
jslint,0.4178292410829247,0.2422715714490767
prettydiff,0.41771814056513784,0.34850346587334124
scriptjs,0.4177175724463763,0.08032216389528654
amdetective,0.41764926109776784,0.12005174695173264
reflux-core,0.4175739732702232,0.24637780625584874
console-polyfill,0.4175730073224376,0.18992580208425236
coffeeify,0.41756654114609376,0.1450841310916515
ext-list,0.41747654281958124,0.033748849566411644
postcss-mixins,0.4172971002795592,0.03456640082940679
jstimezonedetect,0.4172375421904306,0.5352767374521554
clean-stack,0.41708604736454563,0.0482428588914324
create-thenable,0.41705199383967917,0.038611133858022256
parse-help,0.4170388610643163,0.056838083867313725
broccoli-jshint,0.41687823675642055,0.054005196038806665
level-fix-range,0.4168764653503149,0.05914754222044018
jsonp,0.4167297492680873,0.13786842685102452
coffee-formatter,0.4167161841585807,0.1183191596632452
starttls,0.4167134170911577,0.21377586699660192
angular-translate,0.41666510654855465,0.16932671600207477
npm-shrinkwrap,0.4165484962443336,0.5036049940801802
gulp-html-replace,0.41652978243704325,0.5031275404798796
connect-modrewrite,0.4164745765237032,0.1594925281210609
async-some,0.41641876577868386,0.27241016897976633
camelcase-css,0.4162877325508668,0.05542872818844731
radium,0.41627921920091754,0.24946155852239438
optimize-css-assets-webpack-plugin,0.4161519415654457,0.14778420183803417
uproxy-networking,0.41606908738875215,0.10011655532735868
sc-errors,0.41599576154172246,0.14353033956149297
gulp-coffee,0.41596116267449473,0.10136176023066251
posthtml-parser,0.4159107228736931,0.6550399599671486
didyoumean,0.41587966972800927,0.2371710322941974
redux-promise,0.41585202747154576,0.14594436074289913
podium,0.41582634595464696,0.12350627587013105
node-ssdp,0.4158070483018645,0.5452731048224555
angular-animate,0.4157244695354449,0.15905989629454628
gray-matter,0.4156863519689291,0.09663584117861314
opal-components,0.4156380057616374,0.2319057816774194
parse-gitignore,0.4155539095452104,0.5056953169566143
vinyl-paths,0.4155412632143125,0.05455617843094855
jsontoxml,0.41547233089667274,0.5004179303381993
adbkit,0.4154411871587537,0.1957596555869917
nid,0.41532211679245373,0.5193478279091241
snapdragon-node,0.415276983776008,0.04920824030484053
nopt,0.4152292967314497,0.06427528135468993
grunt-ts,0.41521312348391826,0.24588800963884672
browserify-shim,0.41520878815806567,0.05775290568117839
grunt-svgmin,0.41515109478870543,0.0436998941561115
ansi-cyan,0.4151054971889144,0.04920824030484053
ember-browserify,0.4150892281299682,0.35950264324083747
chai,0.4150749516765678,0.5043635407826252
react-for-atom,0.4150530584798034,0.3994147338341195
y18n,0.4149550140770639,0.177615197590854
hoek,0.4149374018518024,0.10999164160015601
get-size,0.41487270721021935,0.0626055864662216
node-dogstatsd,0.4148112499608946,0.19982493576845675
ends-with,0.41460082271528886,0.04920824030484053
matches-selector,0.41454452526099017,0.21386977147192837
react-display-name,0.4145290968740934,0.3590990059797568
adbkit-logcat,0.414516333232711,0.07784436437669238
css-modules-require-hook,0.4143891341433521,0.19814455380566268
ember-truth-helpers,0.4143024261090096,0.0696264230129466
backbone.babysitter,0.41428522832559245,0.33605073598643226
typescript-formatter,0.4142521042533008,0.1362357722044754
standard,0.41420909169312126,0.14311216361503232
leveldown,0.41410071273581733,0.04524160072216038
xml-stream,0.41406472640861886,1.0
utcstring,0.41405554292615604,0.0611481227153694
deep-strict-equal,0.4140097765600021,0.10375099710534734
rollup-plugin-json,0.4139412561124416,0.056406850887591314
appium-base-driver,0.41386357893016906,0.09624713624932923
filed,0.41373732987146883,0.4650484979739877
extendible,0.41367591353507194,0.13329129777923454
dependency-graph,0.4136074353382968,0.443136697649945
isnumber,0.4135989578660689,0.2856652453758929
code-excerpt,0.4135937516780309,0.07078854334367253
npmi,0.4135401784699234,0.08281928733588155
vt-pbf,0.4135291977974285,0.2072995739535182
live-server,0.4134584450160493,0.7723120831092158
babel-plugin-dynamic-import-node,0.4134084923207203,0.04727285797374562
cson,0.4133951122583069,0.06530196886340339
coffee-react-transform,0.413394279906242,0.16062695137682734
thread-sleep,0.41318925012193286,0.21199446811895664
machinepack-urls,0.4130926641149933,0.05560475221340175
pngjs-nozlib,0.4130644049855502,0.21215921265293225
fragment-cache,0.4129775415976662,0.04920824030484053
bourbon-neat,0.41297525450545003,0.2677643705570514
docopt,0.41283829249588433,0.07911597878734099
grunt-contrib-imagemin,0.4126749949044775,0.043558038923431214
vuvuzela,0.412610195656785,0.09357491592004565
home-dir,0.4125253854445859,0.036510770991258656
array-findindex-polyfill,0.41251132703727994,0.05885187496276335
lynx,0.41232804299777187,0.3000684947797846
eslint-config-edx,0.4123113000428462,0.476257025171084
react-themeable,0.41226241830640387,0.0792964064516658
grunt-contrib-coffee,0.41204167309941,0.06103344829391557
node-balanced,0.4120316936776268,0.038592696493421036
redux-immutable-state-invariant,0.41191013822267664,0.5095382309156506
phantomjs-polyfill,0.4116676224138,0.05289308046767869
web-animations-js,0.4114919418171913,0.7079387461841131
react-hoverbox,0.4113215585838943,0.2635768471195103
appium-cookies,0.41122753503315257,0.1208345490313412
arr-filter,0.41117285896864647,0.04920824030484053
opt-cli,0.4110847602953301,0.37662496132700957
ava-files,0.4110770012291626,0.09503009022522274
react-transition-group,0.41107512710206506,0.10491266182148294
globs,0.4110624450391153,0.23269616173299093
sort-array,0.4110153646753859,0.11320689075505733
conventional-commit-types,0.4109712821850506,0.13106882071258072
dirty-chai,0.410807539499215,0.13749738277848403
snyk-config,0.4107598909671619,0.07317753052489509
co-request,0.410642260612474,0.1804513901458727
get-value,0.4106371754711147,0.053538975577222925
cvss,0.4105994903803717,0.05212811039052872
jimp,0.41054316793525575,0.2239364574271162
merge2,0.41051870606978536,0.10013090168907302
azure-servicefabric,0.4104659116670016,0.9718163758331134
cookies-js,0.41046160606842963,0.41664559806725004
ember-disable-proxy-controllers,0.4104195516633185,0.08907851237658444
serve-static,0.41039145018519607,0.47514988438146843
ember-maybe-import-regenerator,0.410384736118335,0.11121054283818288
react-highcharts,0.4103350297304947,0.4903596345631005
autoprefixer,0.41013471393599293,0.2845444189550297
ftp-response-parser,0.41007931642013756,0.14827858003017644
broccoli-rollup,0.40998807559115347,0.39118021118912627
http,0.40982828849177244,0.08743801709317162
perfect-scrollbar,0.4096871517891,0.334282382548093
loopback-component-explorer,0.4095410738778979,0.14449786454207988
uvm,0.409490780294744,0.25454983168288375
bundle-loader,0.4094824201032838,0.17657424483018427
sc-formatter,0.40948076831666924,0.14353033956149297
jison,0.40946365484228314,0.23340454040207118
html-to-text,0.40945614935401636,0.13413514564352763
broccoli-gzip,0.40944845723777606,0.38605761784123677
grunt-browserify,0.4094276247815435,0.05170556428477733
mapbox-gl-supported,0.40929183983883144,0.1772245594195855
email-validator,0.4092532934372182,0.09575533701723003
yosay,0.4092427749400234,0.13185955570385122
grunt-coffeelint,0.4092314911407937,0.41750092134388933
snyk-tree,0.40914552979187974,0.04912286563989761
cordova-plugin-file,0.4090698962470722,0.3273332437418186
spin.js,0.4090545411080453,0.17594953374165376
consolidated-events,0.40898108673323386,0.07041189223172147
sort-desc,0.40897136214378577,0.04920824030484053
svgpath,0.4088914820703389,0.06407160645932926
gulp-sass-lint,0.40885126992856274,0.09214607078796087
dot-object,0.40866393031435183,0.21836808318526124
express-jwt,0.40864597666279723,0.13670046071268513
levelup,0.40856489549189107,0.04342964344568487
eslint-plugin-hapi,0.40849480077921146,0.22227249907280017
sort-asc,0.4084887128522791,0.04920824030484053
write-stream,0.4083660494739827,0.06840100515122752
generator-fabric-composer,0.4083457779229178,0.259297103279367
marko-prettyprint,0.4083214525872151,0.04418597704093792
nsdeclare,0.4083173492813512,0.15348257141414018
measured,0.4083087838969209,0.356358151064174
gulp-order,0.40826909965861385,0.07989825493745963
arr-map,0.4082569135103736,0.04920824030484053
lock,0.4081482090087649,0.045400715730445546
settle-promise,0.40809793581329856,0.038321145906128784
sails-hook-orm,0.40793572091612945,0.27798387615835424
parsimmon,0.4079327070322608,0.6026808851722428
cp-file,0.4078769587630389,0.49933423967543805
ember-string-ishtmlsafe-polyfill,0.4078177399710098,0.24449300817548023
uuid-1345,0.4076842098396339,0.1576958455351329
end-stream,0.4076719608117995,0.06840100515122752
array-initial,0.4076500131198791,0.1285350905463589
grunt-sync,0.4076278477012558,0.0690664577800007
predefine,0.4076097589446758,0.13308061739946017
composer-cucumber-steps,0.4075940068363747,0.259297103279367
unicode-trie,0.4075583868152392,0.08160897689339429
captains-log,0.40754127747914765,0.0542944272593592
oauth2orize,0.4075387046267263,0.22130710572944537
uglifyify,0.4075019830546641,0.06358621849957238
commonmark-react-renderer,0.4074667814149833,0.11819145435429447
velocity-animate,0.40742743445055507,0.1965581488058705
parse-database-url,0.40733767632517254,0.15240768916023417
http-status,0.4072795274772445,0.3309506064160662
jsrsasign,0.40706751696747684,0.2719067539702376
esformatter-quotes,0.40703241806623075,0.24396143984168445
solr-client,0.40687260043303153,0.39385452044379426
string.fromcodepoint,0.4068524958720256,0.03790838796186821
graphlib,0.4068127560259171,0.5216434234091303
gulp-dedupe,0.4067870754209221,0.305764740533076
amqp10,0.40670343963191485,0.3517830471844363
gulp-insert,0.4065142712479027,0.054662687416752766
supertest-as-promised,0.4064686635958835,0.1184694735818701
own-or-env,0.4064668095360046,0.07597961719196107
is-boolean-object,0.40643172876891,0.03462269650127073
memdown,0.4063777345951511,0.05678324877333892
glamor,0.4062414436869725,0.16706324211194482
p-timeout,0.4061500441083803,0.1250538725441558
redux-persist,0.40612051502291574,0.33173576218595696
imagemin-mozjpeg,0.40610020456376217,0.03511746765444987
mold-source-map,0.40608798370347443,0.1700016361764443
browserify-istanbul,0.40604839490396005,0.09728208141269971
heimdalljs-graph,0.40579101023418834,0.08635189848328036
stack-source-map,0.4057376427453276,0.2535977900248063
compare-versions,0.40561909194843665,0.4088235237935831
rework-import,0.4056189576436746,0.11238540871008358
run-auto,0.40557391052281044,0.22967585150691525
vinyl-transform,0.40555913210985745,0.15633329909278232
markdown,0.4055238756116876,0.31603175153740887
toposort-class,0.40550560932306934,0.06449811086798213
gce-images,0.40548393106124553,0.04395291919479363
mocha-lcov-reporter,0.4053907269015993,0.07575957088940029
@glimmer/di,0.40534404288520065,0.34560266099357095
grunt-contrib-compass,0.40527810576763595,0.05387742412465929
app-module-path,0.40520373641877,0.04435018778622822
analytics-node,0.4051176746681475,0.08264269404720924
yamlish,0.4050252797791839,0.2319487435393876
grunt-replace,0.40494458619105067,0.0917742907999193
ibrik,0.4048820351222594,0.05209088616615784
gulp-karma,0.40486329138329297,0.19056487639844277
date-arithmetic,0.40478716538809123,0.10194503186374403
sqwish,0.40468701573116883,0.11192177081222184
sc-emitter,0.4044383011204317,0.14353033956149297
ionic-plugin-keyboard,0.40430041000429134,0.12195261594438705
eslint-plugin-jasmine,0.4042735749003361,0.045696066645746755
requireg,0.4041572516239066,0.4720448668417614
yeoman-welcome,0.4041291395789224,0.0344835820484878
bugsnag,0.4041032003050624,0.19341302183518883
esformatter-literal-notation,0.4040976457518576,0.24554892933287753
trivial-deferred,0.4040145642247773,0.0678317300832895
sorted-array-functions,0.4039811754326963,0.18017086977002286
raptor-promises,0.4039564519936212,0.04867832944649302
map-async,0.4039155123176904,0.4101094794865654
husky,0.4038654706199318,0.1510860263291888
replaceall,0.40377957727648744,0.03286365466691832
cli-table-redemption,0.40376059371761097,0.19937657825045343
xml-encryption,0.4037267632266631,0.2432426713673146
snapdragon,0.4036395382825434,0.06378811970431655
lodash._basedifference,0.4035991224416796,0.22208017029982807
@google-cloud/common-grpc,0.4035896559946573,0.14360155965222732
node-oauth1,0.40355943809739164,0.09212876106407401
level-write-stream,0.40353883566585447,0.06840100515122752
fetch,0.4034878206872372,0.5721325233184474
maven,0.40344530377892474,0.38501122842347246
is-path-cwd,0.40343616433255036,0.13497972971382846
stately.js,0.4032633080985554,0.3771760911173657
node-schedule,0.4031939074937362,0.139478712876038
argly,0.40308674739800765,0.04103323623188842
tiny-queue,0.4030653652207938,0.08015795216293516
memcached,0.40302885729358734,0.18214499846562573
webpack-visualizer-plugin,0.40298105318369637,0.6746691372531274
css-loader,0.4029707247472137,0.043597686871272884
ndarray-ops,0.40288536467725033,0.053226967115082215
flush-write-stream,0.40279327716115076,0.3453887593517961
consul,0.4026516971188751,0.2604812053192586
jsdoc-parse,0.40265167939109553,0.12062918813241537
msgpack5,0.40255148542126523,0.11463420499610662
whois,0.402510777183005,0.38899894934295653
own-or,0.4025034569954798,0.0678317300832895
ini,0.4024458092664432,0.06427528135468993
grunt-filerev,0.40242023807679034,0.04713533198937408
escallmatch,0.4023667922965211,0.28514437215742844
username-sync,0.4023478168984503,0.08727139391939975
babel-plugin-feature-flags,0.4022970449708461,0.03208307713827802
is-es2016-keyword,0.4022537365021561,0.2849779485766099
req-then,0.40221064789183264,0.14529203733947804
s3,0.4021984919419004,0.13712486045246142
lodash.throttle,0.4021943657490059,0.22208017029982807
is-nan,0.40215578740495495,0.038582153885703345
happypack,0.40211802999218405,0.17274832655740222
success-symbol,0.40207262240253483,0.04920824030484053
jade-loader,0.40201220098930635,0.18746865083976494
node-cache,0.4019839573253766,0.05204874283012339
angular-ui-bootstrap,0.40197361363039247,0.10569127909279627
superagent-retry,0.40183832995330987,0.06311682388130273
humanize,0.40173260443094794,0.04257904661319889
eslint-watch,0.4016310176526642,0.14835607040137092
parse-git-config,0.40158859583182555,0.08235141572266376
release-zalgo,0.4015822338058515,0.18132624871345068
react-helmet,0.40156743069697554,0.08223403878007149
gulp-ng-constant,0.4015631617458835,0.3595477155898706
function-source,0.4013329164750526,0.10987443505836
bind-obj-methods,0.4013169139019994,0.0678317300832895
yuglify,0.40127677030664133,0.6764627247360013
gulp-gzip,0.40121968270765024,0.06574573882193292
gulp-ruby-sass,0.40107871505475934,0.48739560853296043
yapool,0.40100823763163845,0.0678317300832895
mailparser,0.40097734529959445,0.05293110889919146
sniffr,0.4009130495663287,0.23300709753742863
gulp-copy,0.40087733968513817,0.1398247287334893
find-cache-dir,0.4008514545394093,0.058796764360542174
leven,0.40076769833619846,0.12293130264412044
transform-loader,0.40076201561690594,0.10026204088087232
posthtml-render,0.40075799219201674,0.5675449392519456
seed-random,0.40073839121473465,0.0439686954728955
transform-filter,0.40071039209847814,0.06727793621972943
icepick,0.4006990382987726,0.4944368180125769
postman-request,0.4006203575118376,0.885463807171392
hogan.js,0.40055646462558875,0.10549659366177976
array-last,0.4003634804484491,0.09545560040045549
vfile-sort,0.4003285188356548,0.048411294814406494
selectn,0.4003027824147606,0.5432584465537643
fizzy-ui-utils,0.40022824931143275,0.051451403523948974
raptor-polyfill,0.4002143924054251,0.04103323623188842
phantom,0.40010353206728055,0.3259013846405909
nodemailer-stub-transport,0.4000458998970494,0.04963229704471722
include-all,0.4000393230775715,0.05512701611770015
gulp-template,0.40002632350137113,0.06988935304635198
merge-options,0.4000239821416969,0.35071124390555614
sort-on,0.39990975957516517,0.03526321619279768
get-own-enumerable-property-symbols,0.3998621723029549,0.07765086743946156
enzyme-to-json,0.3998491007564213,0.045237141388478806
toxic,0.3998313661163683,0.07416694148084542
mobile-detect,0.3998139254487853,0.3466533951588404
defer-promise,0.39978474114638096,0.14529203733947804
fake-xml-http-request,0.3997363361960953,0.1750539501912143
human-interval,0.39960635086305746,0.3560335985921658
merge-trees,0.39957425745869446,0.08419182326748056
string-argv,0.3995632553385536,0.4906556636801168
union-find,0.39955547761247917,0.08139987460051423
esformatter-semicolon-first,0.3995320317297334,0.2662793420253642
app-usage-stats,0.3995121217393755,0.14529203733947804
fs-exists-cached,0.39946255715103823,0.0678317300832895
prebuild,0.3993136430534745,0.04354119384939419
commist,0.3992698753451501,0.045177699979551456
dbug,0.399161643825924,0.0611481227153694
karma-browserstack-launcher,0.39916016634044577,0.20611131520334786
is-circular,0.3991598290891351,0.36197143771367973
websocket-stream,0.39897018878313034,0.057333365345232284
md5,0.39885258907080295,0.2529132958766438
npm-run,0.39884148399946573,0.1188413927412489
github-username,0.3987776812802145,0.07718617710063903
decache,0.39865435398060955,0.08317288330777871
ldapjs,0.3986404044852455,0.20626568032873135
scope-eval,0.3985909489000671,0.23180463411957533
css-to-react-native,0.39852651708231007,0.09527447124451466
minifyify,0.3984870796736335,0.1318046375246261
laravel-elixir,0.3984852803905351,0.1439708904532045
node-browser-modules,0.3984760169343314,0.2840645321139149
postcss-js,0.39834394193330425,0.12717784938172322
angular-dynamic-locale,0.39829065232233263,0.5317956183102004
gulp-prompt,0.39825910114029334,0.17846335354452628
@storybook/react-fuzzy,0.3982425686311329,0.12847572475123406
identity-obj-proxy,0.39822741316106636,0.04579919498663517
json-diff,0.3982104754697954,0.04669076552526796
function-loop,0.3981209970632915,0.0678317300832895
ansi-green,0.3980570521028935,0.04920824030484053
mockdate,0.3980289976289813,0.12604897644301905
rollup-plugin-node-globals,0.3979395294028801,0.06284109723936883
@types/source-map,0.39789170550832453,0.07437934734548983
sc-channel,0.3978272547666153,0.14353033956149297
mute-stream,0.3978069968515362,0.06427528135468993
yaml-loader,0.3977444470300158,0.06639433369029962
backbone.wreqr,0.39771785470898563,0.2100701100682704
videojs-ie8,0.39766820543190806,0.2399304124117857
bit-twiddle,0.397513328973741,0.04742065506218425
wdio-selenium-standalone-service,0.39751008749326683,0.2859626874761221
i18next-xhr-backend,0.3974918351262533,0.3239333819852478
ssh2,0.39741168397502974,0.1780872570127734
copyfiles,0.39728237557470275,0.25405390575732595
json-bigint,0.3972325470987902,0.12095763813319196
browserify-versionify,0.3972133351159971,0.35010239457311737
css-brunch,0.3971495858582149,0.2600702798733073
string.prototype.endswith,0.3969850833299851,0.03790838796186821
@glimmer/resolver,0.39697283999182464,0.3690478171138505
jasmine-jquery,0.39693572743697925,0.08871371267061862
fs-utils,0.3969059229417417,0.1010368254258367
pbf,0.3968072656650803,0.09475251805071623
grunt-zip,0.3967775951675257,0.4134912155763355
sauce-tunnel,0.39674145942637556,0.3695616085038974
react-notification-system,0.3967393836043963,0.44881366015616025
array-indexofobject,0.3965600030632305,0.061306934250425285
yuidocjs,0.3964486169616278,0.43425818332012023
microplugin,0.39642702668019386,0.16384306196243847
node-whois,0.3964006835882447,0.08996375269760591
mock-req,0.3963575350402666,0.10786260555666934
spark-md5,0.3963212041843772,0.04376611877547276
rollup-plugin-node-builtins,0.3963189455702693,0.07513466438299704
create-error,0.39624734462816,0.07291192808029777
vfile-reporter,0.3962272111814582,0.048411294814406494
duplex,0.3962232883102614,0.06840100515122752
decimal.js,0.396162849761883,0.26202799955882244
gulp-spawn,0.3961310212477708,0.10445835386827727
react-native-experimental-navigation,0.39612348277055565,0.309988278525676
retry-as-promised,0.3961073120609585,0.07826176139989026
jsdoc2md-stats,0.39608253990082015,0.14529203733947804
fs.notify,0.396074252152198,0.4093164969260738
gulp-open,0.39595002989277467,0.05472738609142635
string.prototype.repeat,0.3959476123686568,0.039551233692166954
vfile,0.39585103938914573,0.04706691778263544
webpack-shell-plugin,0.39562140220504854,0.2876355763027271
file-utils,0.39548749643329023,0.05277163146273218
autosize,0.39533014334806776,0.19399306065945573
ngtemplate-loader,0.39528357549120574,0.10816194038564739
cloudant-nano,0.3952384383540312,0.19626016268339908
precss,0.395220261836089,0.04753228484335096
tween-functions,0.39519986226343323,0.04778606141659521
gulp-print,0.3951143623154434,0.04519065148331666
redux-saga,0.39507353199425344,0.09326197283063876
reconnect-core,0.39506584876629763,0.04414857090096482
atom-select-list,0.39504602829987434,0.04933500589117326
gzip-js,0.3948687562340166,0.24483717276750863
tunnel-ssh,0.3948095687583581,0.32365158428447927
to-ico,0.3947091339678153,0.33207645954769155
meetup-web-components,0.39460010809536267,0.04767786489704762
wct-sauce,0.3945940008519705,0.1305289586649456
jackpot,0.3945870978158384,0.11966827112673328
snyk-policy,0.39444156690538407,0.07740585760372164
directmail,0.3943961518315832,0.057364180012443616
img-loader,0.3943238968055629,0.23403130433824926
object.reduce,0.3942214042905198,0.04920824030484053
level-sublevel,0.39421698532519345,0.08357980329067524
sha,0.3941892777311372,0.04661634185251031
react-look,0.39410259580986995,0.04940985608066935
dev-null,0.3940519147963346,0.07689467750433453
moment-duration-format,0.39400822870529056,0.11607117389021936
read,0.39397851653870225,0.06427528135468993
broccoli-lint-eslint,0.39397464145226657,0.041934288320120736
git-clone,0.39387536291300185,0.23235298477582667
reduce,0.39380026025447673,0.05151185082624912
nanomatch,0.3937942299103013,0.06792061759692278
eslint-rule-documentation,0.39366889653599885,0.2635556395957657
bump-regex,0.3936405835629456,0.14763515497696655
redux-promise-middleware,0.39359001710143954,0.264390983278676
buffer-equals,0.39348811917848825,0.0364860857424881
msee,0.39346385579978127,0.048688742894061054
stats-lite,0.393447959270272,0.20648846280610927
pofile,0.3933771189060971,0.10220990438155537
lodash._topath,0.39322975140444977,0.22208017029982807
bottleneck,0.3931838842051228,0.18023672760907009
lodash._baseget,0.3930654852194342,0.22208017029982807
strip-loader,0.39299889121847037,0.24339213935832893
es-abstract,0.3929819666705194,0.07760176946434306
manage-path,0.3929223044714402,0.10224449322485062
binary-search,0.39289409060147873,0.14564836014182017
final-fs,0.39286602225583817,0.11610102121033897
gulp-add-src,0.39283696886649105,0.14378735704467524
cli-progress,0.39280824215942006,0.3798973823677766
to-regex-range,0.39276100654765644,0.050619059783609005
node-cljfmt,0.3927609242072559,0.08871301171933295
normalize.css,0.39275088944622405,0.06288457082856565
traceur,0.3927398050363305,0.045395198233389555
standard-json,0.3927155376468123,0.14311216361503232
wdio-mocha-framework,0.39261113758530286,0.12246241458736914
grunt-jsbeautifier,0.3925933581628976,0.44049928050604636
browserstack,0.3924929044988786,0.06946735875249527
public-address,0.392273941420881,0.04963229704471722
crc-32,0.392124862499539,0.03434984813980542
